label,text_split,neg_or_pos
保障责任,"度
疾病保险金的受益人，君龙人寿保险有限公司为保险人。
保险金 领取人 给付金额 领取条件
重大疾病保险金 君先生 500,000元
重大疾病互动保险金 君先生 50,000元
详见条款中保险责任部分
中度疾病保险金 君先生 300,000元/次, 累计给付3次为限
轻度疾病保险金 君先生 150,",0
投保条款,"000元/次, 累计给付5次为限",0
基础产品销售信息,".2 保险合同成立 您提出保险申请、我们同意承保，本合同成立。
与生效 合同生效日期在保险单上载明。保单年度1、保险费约定支付日2均以该日期
计算。
1.3 犹豫期 自您收到本合同电子保险单次日起(该次日为犹豫期首日)，有15日的犹豫
期。在此期间，请您认真审视本合同，如果您认为本合同与您的需求不相",0
赔付 & 领取规则,"
符，您可以在此期间提出解除本合同，我们将无息退还您所交纳的保险费。
解除合同时，您需要以我们认可的方式提交申请，经我们核实您的身份信息
及与我们的保险合同关系后，我们为您办理犹豫期内退保。您提交申请解除
合同之日起，本合同即被解除，我们自本合同生效日起不承担保险责任。
1.4 犹豫期后解除 如您在",0
基础产品销售信息,"犹豫期后申请解除保险合同，您需要以我们认可的方式提交申请，经
合同（退保） 我们核实您的身份信息及与我们的保险合同关系后，我们为您办理退保。您
的手续及风险 提交申请解除合同之日起，本合同终止。我们自收到解除合同申请书之日起
30日内向您退还保险合同的现金价值3。
您犹豫期后解除合同会遭受一定损失。",0
术语解释,"2.1 保险金额 保险金额是本公司承担给付保险金责任的最高限额。本公司将按照本合同关
1 保单年度：从保险合同生效日或生效对应日零时起至下一年度保险合同生效对应日零时止为一个保单年度。此处生效对
应日是指保险合同生效日在每年的对应日，如果该保单年度末无对应的同一日，则以该保单年度末最后一日为对应日。",0
术语解释,"
2 保险费约定支付日：保险合同生效日在每月、每季、每半年或每年（根据支付方式确定）的对应日。如果当月无对应的
同一日，则以该月最后一日为对应日。
3 现金价值：指保险合同所具有的价值，通常体现为解除合同时，根据精算原理计算的，由我们退还的那部分金额",0
投保条款,"2.2 基本保险金额 本合同的基本保险金额由您在投保时与我们约定，并在保险单上载明。如该
金额有所变更，以变更后的基本保险金额为准。
2.3 未成年人身故 为未成年子女投保的人身保险，因被保险人身故给付的保险金总和不得超过
保险金限制 国务院保险监督管理机构规定的限额，身故给付的保险金额总和约定也不",0
投保条款,"得
超过前述限额。",0
基础产品销售信息,2.5 等待期 从本合同生效（或复效）之日起的180天内为等待期。,0
附加条款,"2.6 保险责任 本合同保险期间内，我们承担下列保险责任：
2.6.1 必选责任
重大疾病保险 被保险人因意外伤害或于等待期后因意外伤害以外的原因初次发生并经医院
金 专科医生明确诊断确定罹患本合同约定的重大疾病（无论一种或多种），我
们将根据本合同的基本保险金额向重大疾病保险金受益人给付“重大疾病",0
基础产品销售信息,"保
险金”。
我们给付重大疾病保险金后，本项保险责任终止。本合同的现金价值降为
零，并豁免本主险自首次重大疾病确诊之日以后各期的期交保险费，被豁免
的保险费视为已交纳，但不包含被保险人确诊之日之前所欠交的保险费及利
息，同时“身故或全残保险金”（若投保时选择投保）责任终止，即我们不
再承担“身故或全",0
术语解释,"残保险金”（若投保时选择投保）责任。
我们给付重大疾病保险金后，重大疾病保险金所对应的重大疾病同组（分组
请参见【附表3】《重大疾病、中度疾病及轻度疾病除外对应表》）的中度
疾病、轻度疾病责任终止，即我们不承担且不再承担该种中度疾病的中度疾
病保险金、中度疾病住院津贴保险金（若投保时选择投保）、中度",0
基础产品销售信息,"疾病或轻
度疾病豁免保险费（若投保时选择投保）、与该种轻度疾病的轻度疾病保险
金、轻度疾病住院津贴保险金（若投保时选择投保）、中度疾病或轻度疾病
豁免保险费（若投保时选择投保）。
重大疾病互动 满足下列所有条件并经我们审核通过后，自下一保单周年日12起，若被保险
保险金 人因意外伤害或于等待期后因意",0
赔付 & 领取规则,"外伤害以外的原因初次发生并经医院专科医
生明确诊断确定罹患本合同约定的重大疾病（无论一种或多种），我们将根
据本合同的基本保险金额的10%向重大疾病互动保险金受益人给付“重大疾
病互动保险金”，给付后本项责任终止。",0
附加条款,"若被保险人未提出申请、审核未通过或被保险人故意或者因重大过失不履行
本项责任约定的如实告知义务，我们不承担给付“重大疾病互动保险金”的
责任。",0
保障责任,"中度疾病保险 被保险人因意外伤害或于等待期后因意外伤害以外的原因初次发生并经医院
金 专科医生明确诊断确定罹患本合同约定的中度疾病（无论一种或多种），我
们将根据本合同的基本保险金额的60%向中度疾病保险金受益人给付“中度
疾病保险金”。
每种中度疾病只给付一次中度疾病保险金，给付后该种中度疾病保险",0
保障责任,"责任终
止。本合同中度疾病保险金累计给付次数以三次为限。当累计给付次数达到
三次时，中度疾病保险金责任终止。
如果被保险人因同一疾病原因、同次医疗行为或同次意外伤害事故导致其发
生本合同所指的两种或者两种以上的中度疾病，我们仅按一种中度疾病给付
“中度疾病保险金”。
如果被保险人因同一疾病原因、同次",0
基础产品销售信息,"医疗行为或同次意外伤害事故导致其发
生本合同所指的中度疾病（无论一种或多种）和重大疾病（无论一种或多
种），被保险人确诊中度疾病时已经符合重大疾病保险金的给付条件，我们
仅按一种重大疾病给付“重大疾病保险金”，不再针对此次保险事故14给付
“中度疾病保险金”。
轻度疾病保险 被保险人因意外伤害或于等",0
保障相关时间,"待期后因意外伤害以外的原因初次发生并经医院
金 专科医生明确诊断确定罹患本合同约定的轻度疾病（无论一种或多种），我
们将根据本合同的基本保险金额的30%向轻度疾病保险金受益人给付“轻度
疾病保险金”。",0
术语解释,"的重大疾病（无论一种或多种），我们将根据再次确诊重大疾病时本合同的
基本保险金额的100%向第二次重大疾病保险金受益人给付“第二次重大疾病
保险金”，本项保险责任终止。
若被保险人因意外伤害或于等待期后因意外伤害以外的原因在年满六十周岁
后的首个保单周年日之前（不含当日）初次发生并经医院专科医生明确",0
保障责任,"诊断
确定罹患本合同约定的重大疾病（无论一种或多种）且我们已按本合同约定
给付重大疾病保险金的，自前述重大疾病确诊之日起满1095天后，再次经医
院专科医生明确诊断确定罹患初次确诊的重大疾病（无论一种或多种），我
们将根据再次确诊重大疾病时本合同的基本保险金额的100%向第二次重大疾
病保险金受益人",0
退保条款,给付“第二次重大疾病保险金”，本项保险责任终止,0
责任免除,"人保寿险[2024]疾病保险050号
人保寿险 i 无忧 3.0 重大疾病保险（互联网专属）",0
术语解释,"我们提供的保障
计划1：①第一次重大疾病保险金 ②重大疾病豁免保险费
计划2：①第一次重大疾病保险金 ②身故保险金
③重大疾病豁免保险费
计划3：①第一次重大疾病保险金 ②中症疾病保险金
基本部分
③轻症疾病保险金 ④豁免保险费
保障责任 计划4：①第一次重大疾病保险金 ②中症疾病保险金
③轻症疾病",0
退保条款,"保险金 ④身故保险金
⑤豁免保险费",0
保障责任,"犹豫期：自您签收本合同之日起，有 15 日的犹豫期。在此期间请您认真审视本合同，如
15 日
果您认为本合同与您的需求不相符，您可以在此期间提出解除本合同，我们将退还您所支
付的全部保险费。解除本合同时，您需要填写解除合同通知书，并提供您的保险合同及有
效身份证件。自我们收到您解除合同的通知书时，本",0
术语解释,"合同即被解除，合同解除前发生的保
险事故我们不承担保险责任。
等待期：自本合同生效（或最后复效）之日起90日内，被保险人因意外伤害以外的原因，
90 日
被确诊患有本合同约定的重大疾病、中症疾病、轻症疾病或发生身故的，我们不承担保险
责任，这90日的时间称为等待期。被保险人因意外伤害发生上述情形的，",0
赔付 & 领取规则,"无等待期。
宽限期：除另有约定外，分期支付保险费的，您支付首期保险费后，如果您到期未支付保
60 日
险费，自保险费约定支付日的次日零时起 60 日为宽限期。宽限期内发生的保险事故，我
们仍会承担保险责任，但在给付保险金时会扣减您欠交的保险费。除另有约定外，如果您
宽限期结束之时仍未支付保险费，则本",0
退保条款,合同自宽限期满的次日零时起效力中止。,0
退保条款,"1.2 合同成立与 您提出保险申请且我们同意承保，本合同成立。本合同成立日期在保险单上载明。
生效 本合同成立、我们收取首期保险费并签发保险单为本合同的生效条件。本合同生效
日期在保险单上载明。保单生效对应日1、保单年度2、保险费约定支付日3均以该
日期计算。
除另有约定外，我们自本合同生效日零时开",0
基础产品销售信息,始承担保险责任,0
保障责任,"1.1 合同构成 人保寿险i无忧3.0重大疾病保险（互联网专属）合同（以下简称本合同）由本保
险条款、保险单或其他保险凭证、投保单、与本合同有关的投保文件、声明、批注、
批单以及与本合同有关的其他书面材料共同构成。",0
赔付 & 领取规则,"保险期间 本合同的保险期间自本合同生效日零时起算，分为20年、30年、至被保险人年满
70周岁4后的首个保单年生效对应日零时止和被保险人终身共四种。保险期间由您
在投保时与我们约定，并在保险单上载明。",0
